delivery_id,order_id,pincode,delivery_success,transit_hours,quality_complaint,temperature_breach,is_rural
DEL000556,ORD000556,500001,False,19,False,False,False
DEL000557,ORD000557,226001,True,39,False,False,True
DEL000558,ORD000558,110002,True,43,False,False,False
DEL000559,ORD000559,600001,False,20,False,False,False
DEL000560,ORD000560,500001,True,40,False,False,False
DEL000561,ORD000561,500001,True,88,True,False,False
DEL000562,ORD000562,560001,True,75,False,False,True
DEL000563,ORD000563,600001,True,81,True,True,False
DEL000564,ORD000564,226001,True,19,False,False,True
DEL000565,ORD000565,500003,False,24,False,False,False
DEL000566,ORD000566,700001,True,60,False,False,True
DEL000567,ORD000567,500002,True,7,False,True,False
DEL000568,ORD000568,600002,True,1,True,False,False
DEL000569,ORD000569,500002,True,60,False,False,False
DEL000570,ORD000570,500003,True,66,False,False,False
DEL000571,ORD000571,600002,True,48,False,False,False
DEL000572,ORD000572,500002,True,74,False,False,False
DEL000573,ORD000573,110002,True,84,True,False,False
DEL000574,ORD000574,500002,True,49,False,False,False
DEL000575,ORD000575,226001,True,7,False,False,True
DEL000576,ORD000576,600002,True,85,False,False,False
DEL000577,ORD000577,600002,True,48,False,False,False
DEL000578,ORD000578,500003,False,31,False,False,False
DEL000579,ORD000579,500002,True,51,True,True,False
DEL000580,ORD000580,560001,True,81,False,False,True
DEL000581,ORD000581,110001,True,60,False,False,False
DEL000582,ORD000582,226001,True,76,True,False,True
DEL000583,ORD000583,600002,True,72,False,False,False
DEL000584,ORD000584,500003,True,60,False,False,False
DEL000585,ORD000585,226001,False,79,False,False,True
DEL000586,ORD000586,500001,True,75,False,False,False
DEL000587,ORD000587,226001,True,67,False,False,True
DEL000588,ORD000588,600002,False,57,False,False,False
DEL000589,ORD000589,500001,False,95,True,False,False
DEL000590,ORD000590,500001,True,24,False,False,False
DEL000591,ORD000591,500003,True,23,False,False,False
DEL000592,ORD000592,500002,True,92,False,False,False
DEL000593,ORD000593,600002,True,71,False,False,False
DEL000594,ORD000594,600002,True,32,False,False,False
DEL000595,ORD000595,110002,True,94,False,False,False
DEL000596,ORD000596,600002,True,71,False,False,False
DEL000597,ORD000597,110002,True,49,False,False,False
DEL000598,ORD000598,560001,True,46,False,False,True
DEL000599,ORD000599,500001,True,40,False,False,False
DEL000600,ORD000600,600001,True,74,False,False,False
DEL000601,ORD000601,500001,False,53,False,False,False
DEL000602,ORD000602,110001,True,62,False,False,False
DEL000603,ORD000603,600001,True,3,False,False,False
DEL000604,ORD000604,700001,True,2,False,False,True
DEL000605,ORD000605,500001,True,54,False,True,False
DEL000606,ORD000606,110002,True,51,False,False,False
DEL000607,ORD000607,560001,True,46,False,False,True
DEL000608,ORD000608,500001,False,95,False,False,False
DEL000609,ORD000609,600001,True,19,False,False,False
DEL000610,ORD000610,500001,True,22,False,False,False
DEL000611,ORD000611,110001,True,19,False,False,False
DEL000612,ORD000612,500003,False,21,True,False,False
DEL000613,ORD000613,600002,False,27,False,False,False
DEL000614,ORD000614,500001,True,21,False,True,False
DEL000615,ORD000615,500001,True,80,True,False,False
DEL000616,ORD000616,110002,True,55,False,False,False
DEL000617,ORD000617,110001,False,29,False,False,False
DEL000618,ORD000618,700001,False,33,True,False,True
DEL000619,ORD000619,600002,True,75,True,False,False
DEL000620,ORD000620,500001,True,10,False,False,False
DEL000621,ORD000621,560001,True,21,False,False,True
DEL000622,ORD000622,500001,True,17,False,False,False
DEL000623,ORD000623,500001,False,58,True,False,False
DEL000624,ORD000624,226001,True,63,False,True,True
DEL000625,ORD000625,700001,True,62,False,False,True
DEL000626,ORD000626,110002,False,74,False,False,False
DEL000627,ORD000627,600002,False,93,False,False,False
DEL000628,ORD000628,600002,False,6,False,False,False
DEL000629,ORD000629,226001,True,10,False,False,True
DEL000630,ORD000630,560001,True,46,True,True,True
DEL000631,ORD000631,500003,True,71,False,True,False
DEL000632,ORD000632,500001,True,11,True,False,False
DEL000633,ORD000633,600002,True,43,False,False,False
DEL000634,ORD000634,600002,True,58,False,False,False
DEL000635,ORD000635,110002,True,38,False,False,False
DEL000636,ORD000636,226001,True,23,False,False,True
DEL000637,ORD000637,560001,True,46,False,False,True
DEL000638,ORD000638,110002,True,32,True,False,False
DEL000639,ORD000639,110002,True,89,False,True,False
DEL000640,ORD000640,700001,True,67,True,False,True
DEL000641,ORD000641,500001,True,92,True,False,False
DEL000642,ORD000642,560001,True,9,False,False,True
DEL000643,ORD000643,700001,True,4,False,False,True
DEL000644,ORD000644,500002,False,50,False,True,False
DEL000645,ORD000645,600001,True,69,False,True,False
DEL000646,ORD000646,560001,True,77,False,True,True
DEL000647,ORD000647,560001,True,73,False,False,True
DEL000648,ORD000648,500003,True,15,False,False,False
DEL000649,ORD000649,500001,True,59,False,False,False
DEL000650,ORD000650,110002,True,85,False,False,False
DEL000651,ORD000651,500001,True,20,False,False,False
DEL000652,ORD000652,110002,True,68,True,False,False
DEL000653,ORD000653,560001,True,91,False,False,True
DEL000654,ORD000654,500003,True,54,False,True,False
DEL000655,ORD000655,226001,True,13,False,False,True
DEL000656,ORD000656,500002,True,9,False,False,False
DEL000657,ORD000657,600001,True,12,False,False,False
DEL000658,ORD000658,500001,True,24,False,False,False
DEL000659,ORD000659,500002,True,28,False,False,False
DEL000660,ORD000660,700001,True,7,False,False,True
DEL000661,ORD000661,560001,False,48,False,False,True
DEL000662,ORD000662,700001,True,15,False,False,True
DEL000663,ORD000663,500001,True,17,False,False,False
DEL000664,ORD000664,226001,True,51,False,False,True
DEL000665,ORD000665,110001,True,73,False,False,False
DEL000666,ORD000666,500001,False,40,True,False,False
DEL000667,ORD000667,110002,False,67,False,True,False
DEL000668,ORD000668,226001,False,34,False,False,True
DEL000669,ORD000669,600002,False,6,False,False,False
DEL000670,ORD000670,560001,True,76,False,False,True
DEL000671,ORD000671,110001,True,8,False,False,False
DEL000672,ORD000672,500001,True,27,False,False,False
DEL000673,ORD000673,110002,True,78,False,False,False
DEL000674,ORD000674,110001,True,86,False,False,False
DEL000675,ORD000675,500003,True,70,False,False,False
DEL000676,ORD000676,560001,True,93,False,True,True
DEL000677,ORD000677,500003,True,6,False,False,False
DEL000678,ORD000678,560001,True,46,False,False,True
DEL000679,ORD000679,600002,True,45,False,False,False
DEL000680,ORD000680,226001,True,40,False,False,True
DEL000681,ORD000681,500003,False,4,False,False,False
DEL000682,ORD000682,560001,True,40,False,False,True
DEL000683,ORD000683,500002,True,24,False,False,False
DEL000684,ORD000684,226001,False,64,False,False,True
DEL000685,ORD000685,500001,False,50,True,False,False
DEL000686,ORD000686,560001,True,53,False,False,True
DEL000687,ORD000687,560001,True,19,False,False,True
DEL000688,ORD000688,600001,True,59,False,False,False
DEL000689,ORD000689,110002,True,19,False,False,False
DEL000690,ORD000690,500003,False,38,False,False,False
DEL000691,ORD000691,700001,True,21,False,False,True
DEL000692,ORD000692,500001,True,37,False,False,False
DEL000693,ORD000693,560001,True,87,False,False,True
DEL000694,ORD000694,110002,True,57,True,False,False
DEL000695,ORD000695,560001,True,47,False,False,True
DEL000696,ORD000696,600002,True,81,False,False,False
DEL000697,ORD000697,560001,True,31,False,False,True
DEL000698,ORD000698,110002,True,38,True,True,False
DEL000699,ORD000699,110002,False,3,False,False,False
DEL000700,ORD000700,600002,True,9,False,False,False
DEL000701,ORD000701,110002,False,47,False,False,False
DEL000702,ORD000702,226001,True,61,False,False,True
DEL000703,ORD000703,500001,True,76,False,False,False
DEL000704,ORD000704,560001,True,9,False,False,True
DEL000705,ORD000705,700001,False,47,False,True,True
DEL000706,ORD000706,226001,False,31,False,False,True
DEL000707,ORD000707,600001,True,85,False,False,False
DEL000708,ORD000708,600002,True,40,True,True,False
DEL000709,ORD000709,110002,True,49,False,False,False
DEL000710,ORD000710,110001,False,52,False,False,False
DEL000711,ORD000711,110001,True,42,True,True,False
DEL000712,ORD000712,110002,True,86,False,False,False
DEL000713,ORD000713,700001,False,6,False,False,True
DEL000714,ORD000714,500002,False,15,False,False,False
DEL000715,ORD000715,600002,False,28,False,False,False
DEL000716,ORD000716,110002,True,50,False,True,False
DEL000717,ORD000717,500001,True,64,False,False,False
DEL000718,ORD000718,110002,True,75,False,False,False
DEL000719,ORD000719,700001,True,10,True,False,True
DEL000720,ORD000720,700001,True,39,False,False,True
DEL000721,ORD000721,110002,True,95,False,False,False
DEL000722,ORD000722,226001,True,20,False,False,True
DEL000723,ORD000723,110001,True,4,False,False,False
DEL000724,ORD000724,226001,True,46,False,False,True
DEL000725,ORD000725,500001,True,76,False,False,False
DEL000726,ORD000726,110001,True,27,False,False,False
DEL000727,ORD000727,600001,True,49,False,False,False
DEL000728,ORD000728,600001,True,6,True,False,False
DEL000729,ORD000729,500002,True,53,False,False,False
DEL000730,ORD000730,560001,True,36,False,False,True
DEL000731,ORD000731,700001,True,22,False,True,True
DEL000732,ORD000732,500001,False,89,False,False,False
DEL000733,ORD000733,110002,False,61,False,True,False
DEL000734,ORD000734,110002,False,32,False,False,False
DEL000735,ORD000735,110002,True,52,False,False,False
DEL000736,ORD000736,600001,True,77,False,False,False
DEL000737,ORD000737,110001,True,52,True,False,False
DEL000738,ORD000738,226001,True,77,False,False,True
DEL000739,ORD000739,700001,False,53,False,False,True
DEL000740,ORD000740,700001,True,30,True,False,True
DEL000741,ORD000741,600001,False,29,True,False,False
DEL000742,ORD000742,500002,True,60,False,False,False
DEL000743,ORD000743,500002,True,31,False,False,False
DEL000744,ORD000744,500002,True,31,False,False,False
DEL000745,ORD000745,500001,True,30,False,False,False
DEL000746,ORD000746,226001,True,78,False,False,True
DEL000747,ORD000747,110002,True,23,False,False,False
DEL000748,ORD000748,110001,False,28,False,True,False
DEL000749,ORD000749,600002,True,40,False,False,False
DEL000750,ORD000750,500003,True,32,False,False,False
DEL000751,ORD000751,500003,True,90,False,False,False
DEL000752,ORD000752,500001,True,68,False,False,False
DEL000753,ORD000753,500001,True,23,True,False,False
DEL000754,ORD000754,226001,True,14,False,False,True
DEL000755,ORD000755,560001,True,69,False,False,True
DEL000756,ORD000756,110001,True,74,False,False,False
DEL000757,ORD000757,600002,True,73,False,False,False
DEL000758,ORD000758,600001,True,8,False,False,False
DEL000759,ORD000759,560001,False,77,False,False,True
DEL000760,ORD000760,226001,True,57,False,False,True
DEL000761,ORD000761,700001,True,77,True,False,True
DEL000762,ORD000762,500001,True,48,False,False,False
DEL000763,ORD000763,500002,True,2,False,False,False
DEL000764,ORD000764,600001,True,86,False,False,False
DEL000765,ORD000765,110001,True,34,False,True,False
DEL000766,ORD000766,226001,True,54,False,True,True
DEL000767,ORD000767,500003,True,52,False,False,False
DEL000768,ORD000768,500001,True,12,False,False,False
DEL000769,ORD000769,500003,False,55,False,False,False
DEL000770,ORD000770,560001,True,69,False,False,True
DEL000771,ORD000771,600002,True,46,False,False,False
DEL000772,ORD000772,500001,False,33,False,False,False
DEL000773,ORD000773,600002,True,86,False,False,False
DEL000774,ORD000774,226001,True,28,False,False,True
DEL000775,ORD000775,560001,True,11,True,False,True
DEL000776,ORD000776,700001,True,55,True,False,True
DEL000777,ORD000777,110001,True,37,False,False,False
DEL000778,ORD000778,600001,True,23,True,False,False
DEL000779,ORD000779,600002,False,75,False,False,False
DEL000780,ORD000780,500003,True,39,False,False,False
DEL000781,ORD000781,110002,False,87,False,False,False
DEL000782,ORD000782,226001,False,77,False,False,True
DEL000783,ORD000783,600001,True,87,False,False,False
DEL000784,ORD000784,226001,True,57,False,False,True
DEL000785,ORD000785,110002,True,78,False,False,False
DEL000786,ORD000786,226001,True,17,True,False,True
DEL000787,ORD000787,600001,True,15,False,False,False
DEL000788,ORD000788,500001,True,71,False,False,False
DEL000789,ORD000789,700001,False,38,False,False,True
DEL000790,ORD000790,226001,True,94,False,False,True
DEL000791,ORD000791,110002,True,28,False,False,False
DEL000792,ORD000792,226001,True,86,False,False,True
DEL000793,ORD000793,560001,True,67,False,False,True
DEL000794,ORD000794,600002,True,65,False,False,False
DEL000795,ORD000795,500002,False,3,False,False,False
DEL000796,ORD000796,500002,True,78,False,False,False
DEL000797,ORD000797,226001,True,22,False,False,True
DEL000798,ORD000798,500001,True,22,False,False,False
DEL000799,ORD000799,700001,True,92,False,False,True
DEL000800,ORD000800,110002,True,5,False,False,False
DEL000801,ORD000801,600001,True,85,False,False,False
DEL000802,ORD000802,600002,False,69,False,False,False
DEL000803,ORD000803,600001,True,49,False,False,False
DEL000804,ORD000804,500003,True,5,False,False,False
DEL000805,ORD000805,700001,True,87,False,False,True
DEL000806,ORD000806,110002,True,67,False,False,False
DEL000807,ORD000807,500002,True,3,False,False,False
DEL000808,ORD000808,500002,True,9,False,False,False
DEL000809,ORD000809,110002,False,9,False,False,False
DEL000810,ORD000810,700001,True,26,False,False,True
DEL000811,ORD000811,600001,True,11,False,False,False
DEL000812,ORD000812,110001,True,58,False,True,False
DEL000813,ORD000813,110001,True,41,False,False,False
DEL000814,ORD000814,700001,True,32,False,False,True
DEL000815,ORD000815,500002,False,19,False,False,False
DEL000816,ORD000816,226001,True,93,False,False,True
DEL000817,ORD000817,500002,True,86,False,False,False
DEL000818,ORD000818,600002,False,55,True,False,False
DEL000819,ORD000819,500003,True,71,False,False,False
DEL000820,ORD000820,600002,True,93,False,False,False
DEL000821,ORD000821,110002,True,14,False,False,False
DEL000822,ORD000822,226001,False,17,False,False,True
DEL000823,ORD000823,500001,True,12,False,False,False
DEL000824,ORD000824,600001,True,57,False,False,False
DEL000825,ORD000825,600001,True,91,False,False,False
DEL000826,ORD000826,600001,False,9,False,False,False
DEL000827,ORD000827,500003,True,13,True,False,False
DEL000828,ORD000828,600001,True,67,False,False,False
DEL000829,ORD000829,110002,True,80,False,False,False
DEL000830,ORD000830,500003,False,33,True,False,False
DEL000831,ORD000831,226001,False,69,False,False,True
DEL000832,ORD000832,700001,True,87,False,False,True
DEL000833,ORD000833,226001,True,39,False,False,True
DEL000834,ORD000834,560001,True,35,False,False,True
DEL000835,ORD000835,560001,False,15,False,True,True
DEL000836,ORD000836,600002,True,37,False,False,False
DEL000837,ORD000837,500003,True,16,False,False,False
DEL000838,ORD000838,500002,True,48,False,False,False
DEL000839,ORD000839,600001,True,5,False,False,False
DEL000840,ORD000840,226001,True,16,False,False,True
DEL000841,ORD000841,500002,True,49,True,False,False
DEL000842,ORD000842,700001,True,4,False,False,True
DEL000843,ORD000843,500002,True,9,False,True,False
DEL000844,ORD000844,600001,True,13,False,False,False
DEL000845,ORD000845,110002,True,87,True,True,False
DEL000846,ORD000846,500003,True,68,False,False,False
DEL000847,ORD000847,500001,True,88,False,False,False
DEL000848,ORD000848,226001,False,47,False,False,True
DEL000849,ORD000849,110001,False,50,False,False,False
DEL000850,ORD000850,500001,True,93,False,False,False
DEL000851,ORD000851,500002,True,95,False,False,False
DEL000852,ORD000852,110001,False,75,False,False,False
DEL000853,ORD000853,500002,True,2,False,False,False
DEL000854,ORD000854,600002,True,95,False,False,False
