order_id,customer_id,product_id,order_date,quantity,base_price,hidden_fee,discount_applied,delivery_type,cart_abandoned,order_hour,final_price
ORD000323,C03938,P0241,2024-10-26,3,149.84,0,0,standard,False,0,149.84
ORD000324,C02245,P0486,2024-09-01,8,2243.94,149,0,standard,True,13,2392.94
ORD000325,C01686,P0458,2024-09-14,2,694.3,0,0,quick,False,20,694.3
ORD000326,C00693,P0239,2024-09-28,5,295.91,0,0,quick,True,7,295.91
ORD000327,C03790,P0303,2024-03-21,5,341.11,0,200,standard,False,0,141.11
ORD000328,C00497,P0066,2024-01-30,1,2860.77,149,50,standard,True,8,2959.77
ORD000329,C02095,P0280,2024-09-17,7,768.28,149,50,standard,False,17,867.28
ORD000330,C00612,P0191,2024-02-11,4,481.13,0,0,quick,False,18,481.13
ORD000331,C03967,P0118,2024-04-05,2,583.99,149,100,quick,False,21,632.99
ORD000332,C00375,P0151,2024-02-05,8,171.63,99,50,quick,True,3,220.63
ORD000333,C00805,P0264,2024-10-31,4,153.59,0,100,quick,False,7,53.59
ORD000334,C00920,P0391,2024-02-04,1,727.76,99,100,standard,True,17,726.76
ORD000335,C04970,P0230,2024-12-11,8,601.21,99,0,standard,True,20,700.21
ORD000336,C03604,P0350,2024-04-30,7,410.48,149,50,quick,True,4,509.48
ORD000337,C01443,P0248,2024-07-25,3,683.48,149,50,quick,False,9,782.48
ORD000338,C01545,P0058,2024-03-02,3,151.82,0,100,standard,False,18,51.81999999999999
ORD000339,C01210,P0016,2024-10-18,7,2116.57,149,100,standard,False,13,2165.57
ORD000340,C02080,P0170,2024-05-06,2,342.41,0,0,standard,True,14,342.41
ORD000341,C04687,P0350,2024-10-23,5,151.14,99,200,standard,False,2,50.139999999999986
ORD000342,C02148,P0451,2024-10-31,7,229.01,49,50,quick,True,20,228.01
ORD000343,C01508,P0131,2024-01-21,6,169.24,149,50,quick,False,16,268.24
ORD000344,C00913,P0356,2024-11-13,7,236.73,149,0,quick,True,6,385.73
ORD000345,C02780,P0135,2024-02-11,2,476.4,0,0,standard,False,4,476.4
ORD000346,C00389,P0041,2024-08-02,7,1036.72,99,200,standard,True,11,935.72
ORD000347,C04049,P0304,2024-12-02,2,321.55,99,100,standard,False,17,320.55
ORD000348,C04255,P0005,2024-10-25,7,499.8,0,50,standard,True,5,449.8
ORD000349,C04987,P0328,2024-10-16,8,1948.16,0,100,quick,False,7,1848.16
ORD000350,C03625,P0169,2024-09-24,8,344.51,99,50,quick,False,17,393.51
ORD000351,C01070,P0455,2024-06-10,5,1207.37,0,0,standard,False,13,1207.37
ORD000352,C04791,P0287,2024-05-13,7,219.23,99,0,express,False,17,318.23
ORD000353,C04853,P0398,2024-04-14,8,236.48,0,0,express,True,14,236.48
ORD000354,C02570,P0337,2024-12-08,4,525.36,49,200,express,True,1,374.36
ORD000355,C03737,P0214,2024-06-09,2,285.69,0,50,standard,False,0,235.69
ORD000356,C02779,P0068,2024-05-02,7,1732.33,0,0,quick,False,14,1732.33
ORD000357,C00338,P0369,2024-05-15,1,135.46,0,200,express,False,19,-64.53999999999999
ORD000358,C01976,P0026,2024-07-21,2,735.65,0,100,quick,True,9,635.65
ORD000359,C03436,P0224,2024-03-08,7,747.84,0,200,standard,True,20,547.84
ORD000360,C00794,P0321,2024-12-09,1,146.81,0,200,standard,True,5,-53.19
ORD000361,C01722,P0233,2024-11-26,7,1022.21,99,0,express,False,0,1121.21
ORD000362,C03219,P0485,2024-06-02,5,541.96,49,100,express,True,1,490.96000000000004
ORD000363,C00898,P0442,2024-08-22,3,997.8,0,0,quick,True,15,997.8
ORD000364,C00102,P0411,2024-06-10,2,1326.82,0,50,standard,True,8,1276.82
ORD000365,C02859,P0407,2024-02-07,7,371.95,0,200,express,False,19,171.95
ORD000366,C04188,P0050,2024-01-05,9,562.81,149,200,express,False,8,511.80999999999995
ORD000367,C01447,P0148,2024-08-22,9,310.49,0,200,quick,True,21,110.49000000000001
ORD000368,C04214,P0414,2024-11-14,8,256.53,0,200,standard,False,12,56.52999999999997
ORD000369,C02032,P0074,2024-10-15,2,99.42,149,0,standard,True,11,248.42000000000002
ORD000370,C04032,P0305,2024-02-21,1,2418.84,49,50,standard,True,20,2417.84
ORD000371,C03060,P0091,2024-02-07,8,506.03,0,0,quick,False,6,506.03
ORD000372,C01534,P0367,2024-10-02,2,108.21,0,200,standard,False,18,-91.79
ORD000373,C02847,P0423,2024-04-19,4,105.29,99,50,express,False,16,154.29000000000002
ORD000374,C03209,P0067,2024-09-16,4,337.12,149,100,standard,True,9,386.12
ORD000375,C04570,P0234,2024-05-15,2,108.83,0,0,standard,True,1,108.83
ORD000376,C03463,P0361,2024-03-08,4,427.46,0,0,quick,False,5,427.46
ORD000377,C00434,P0143,2024-06-27,7,144.5,99,100,standard,False,23,143.5
ORD000378,C01257,P0075,2024-02-05,6,127.03,0,100,quick,False,17,27.03
ORD000379,C00054,P0085,2024-05-05,6,873.75,49,200,standard,True,18,722.75
ORD000380,C00930,P0226,2024-07-08,4,1760.42,149,200,quick,False,2,1709.42
ORD000381,C02799,P0362,2024-05-25,2,467.62,49,100,standard,True,9,416.62
ORD000382,C00311,P0446,2024-03-21,5,1367.82,99,0,quick,False,2,1466.82
ORD000383,C00956,P0055,2024-08-12,3,119.79,0,50,standard,False,12,69.79
ORD000384,C04083,P0079,2024-10-05,3,1151.58,149,0,standard,True,22,1300.58
ORD000385,C04852,P0023,2024-12-26,4,144.4,49,0,quick,False,3,193.4
ORD000386,C02512,P0226,2024-06-03,5,1375.01,0,100,standard,True,4,1275.01
ORD000387,C01263,P0027,2024-11-09,2,1597.13,99,0,express,True,23,1696.13
ORD000388,C02747,P0120,2024-11-30,6,1178.16,149,50,quick,False,17,1277.16
ORD000389,C02782,P0489,2024-09-27,6,1302.28,99,100,express,True,8,1301.28
ORD000390,C01093,P0092,2024-01-05,8,676.05,0,0,standard,True,13,676.05
ORD000391,C02786,P0340,2024-12-07,2,314.41,99,200,standard,False,6,213.41000000000003
ORD000392,C02815,P0111,2024-10-10,8,820.47,0,0,standard,True,19,820.47
ORD000393,C03763,P0377,2024-06-02,8,504.3,0,100,quick,True,16,404.3
ORD000394,C04035,P0344,2024-12-05,4,102.75,149,100,standard,True,10,151.75
ORD000395,C04839,P0486,2024-02-23,7,552.49,0,200,quick,True,21,352.49
ORD000396,C02323,P0030,2024-03-09,7,836.26,149,100,quick,False,10,885.26
ORD000397,C00232,P0142,2024-05-15,1,108.79,0,0,standard,True,20,108.79
ORD000398,C02101,P0366,2024-02-29,1,778.82,49,100,quick,False,8,727.82
ORD000399,C04352,P0297,2024-02-24,8,838.96,0,0,express,False,22,838.96
ORD000400,C02028,P0226,2024-10-10,1,219.47,0,50,quick,False,14,169.47
ORD000401,C01929,P0357,2024-03-20,3,493.8,0,0,express,False,8,493.8
ORD000402,C01458,P0249,2024-05-19,6,2432.46,49,100,standard,True,7,2381.46
ORD000403,C01648,P0049,2024-05-24,8,1608.06,0,0,standard,False,21,1608.06
ORD000404,C00407,P0213,2024-11-05,5,469.32,99,0,standard,True,10,568.3199999999999
ORD000405,C03340,P0379,2024-04-17,5,400.38,0,50,quick,False,10,350.38
ORD000406,C01977,P0388,2024-06-24,4,191.74,0,0,quick,True,6,191.74
ORD000407,C02413,P0431,2024-04-14,4,124.08,49,200,standard,False,14,-26.920000000000016
ORD000408,C04937,P0268,2024-12-17,7,346.14,149,0,standard,False,19,495.14
ORD000409,C01760,P0287,2024-11-20,6,2071.7,99,100,standard,True,10,2070.7
ORD000410,C03597,P0194,2024-05-15,8,2328.36,149,0,express,True,0,2477.36
ORD000411,C01378,P0253,2024-09-15,6,1270.86,0,0,standard,False,22,1270.86
ORD000412,C00620,P0078,2024-09-07,7,401.44,49,0,standard,False,4,450.44
ORD000413,C00929,P0474,2024-05-08,5,207.53,99,0,quick,False,20,306.53
ORD000414,C00974,P0243,2024-01-27,6,732.63,149,50,standard,False,0,831.63
ORD000415,C04487,P0090,2024-02-17,1,826.92,0,200,quick,False,19,626.92
ORD000416,C04447,P0413,2024-11-20,3,485.85,99,200,quick,False,15,384.85
ORD000417,C02853,P0005,2024-08-04,8,922.56,149,0,express,False,0,1071.56
ORD000418,C01689,P0280,2024-05-21,3,1060.18,0,0,express,True,0,1060.18
ORD000419,C04671,P0411,2024-01-23,1,1168.7,0,50,quick,True,21,1118.7
ORD000420,C04618,P0445,2024-01-02,3,587.43,0,200,standard,False,5,387.42999999999995
ORD000421,C00725,P0149,2024-06-19,4,1196.94,0,0,express,True,13,1196.94
ORD000422,C00161,P0323,2024-03-07,8,117.06,0,100,quick,True,17,17.060000000000002
ORD000423,C00658,P0398,2024-11-22,9,897.49,0,200,standard,False,22,697.49
ORD000424,C02897,P0281,2024-05-14,4,287.1,99,0,quick,True,22,386.1
ORD000425,C04619,P0190,2024-03-23,7,319.8,0,200,standard,False,15,119.80000000000001
ORD000426,C04099,P0273,2024-08-14,1,166.02,0,100,standard,True,12,66.02000000000001
ORD000427,C02542,P0072,2024-10-09,9,248.58,0,0,standard,False,17,248.58
ORD000428,C01578,P0446,2024-12-27,4,3479.54,0,200,quick,True,2,3279.54
ORD000429,C03994,P0317,2024-08-06,9,474.77,149,0,standard,False,20,623.77
ORD000430,C01074,P0499,2024-10-14,3,1938.49,99,0,quick,True,20,2037.49
ORD000431,C03205,P0067,2024-01-05,5,223.47,49,50,quick,False,2,222.47000000000003
ORD000432,C04044,P0303,2024-02-27,1,258.76,49,100,express,False,17,207.76
ORD000433,C03433,P0433,2024-02-08,3,670.22,99,50,quick,True,0,719.22
ORD000434,C00877,P0062,2024-12-19,5,400.04,99,200,standard,False,21,299.04
ORD000435,C01091,P0452,2024-03-17,6,821.81,0,0,quick,False,14,821.81
ORD000436,C03059,P0492,2024-10-06,8,482.78,99,200,express,True,21,381.78
ORD000437,C01674,P0133,2024-01-19,1,1267.42,0,200,standard,False,3,1067.42
ORD000438,C01608,P0441,2024-07-08,3,494.4,0,50,standard,True,11,444.4
ORD000439,C02826,P0306,2024-10-25,1,693.61,0,200,standard,False,12,493.61
ORD000440,C01217,P0267,2024-10-09,5,370.07,0,100,standard,True,19,270.07
ORD000441,C03052,P0222,2024-03-16,8,951.27,0,0,standard,False,11,951.27
ORD000442,C00313,P0430,2024-08-08,4,843.41,0,0,express,False,12,843.41
ORD000443,C00729,P0125,2024-03-06,9,453.09,0,100,express,False,5,353.09
ORD000444,C04039,P0264,2024-01-22,6,325.11,0,0,quick,False,22,325.11
ORD000445,C00383,P0006,2024-06-06,6,765.53,149,0,quick,False,0,914.53
ORD000446,C01812,P0412,2024-07-05,5,2106.16,49,50,express,True,3,2105.16
ORD000447,C02324,P0205,2024-01-21,5,198.61,0,0,standard,True,14,198.61
ORD000448,C03429,P0178,2024-07-02,7,1222.52,0,0,quick,False,11,1222.52
ORD000449,C02745,P0467,2024-04-17,8,647.14,0,50,quick,False,6,597.14
ORD000450,C01864,P0495,2024-12-15,7,620.93,149,100,quick,False,14,669.93
ORD000451,C03291,P0182,2024-05-07,1,2382.32,0,100,standard,True,0,2282.32
ORD000452,C04846,P0479,2024-12-07,1,750.76,0,100,quick,False,7,650.76
ORD000453,C00227,P0442,2024-02-22,6,1341.51,99,200,standard,False,23,1240.51
ORD000454,C02064,P0439,2024-06-30,3,604.77,0,50,quick,True,0,554.77
ORD000455,C00011,P0405,2024-10-13,9,300.24,49,50,express,True,8,299.24
ORD000456,C01522,P0227,2024-07-27,7,929.04,49,50,quick,True,21,928.04
ORD000457,C00691,P0235,2024-11-13,2,1895.37,0,0,standard,False,22,1895.37
ORD000458,C03705,P0145,2024-03-20,3,1387.21,0,50,express,True,11,1337.21
ORD000459,C01739,P0057,2024-05-01,8,253.77,0,0,quick,False,6,253.77
ORD000460,C01525,P0295,2024-03-24,1,365.77,0,100,standard,False,2,265.77
ORD000461,C00069,P0240,2024-03-31,5,608.24,0,200,quick,False,19,408.24
ORD000462,C02248,P0344,2024-07-30,1,692.39,0,0,standard,False,20,692.39
ORD000463,C03123,P0286,2024-01-13,9,249.81,149,200,standard,True,9,198.81
ORD000464,C04724,P0439,2024-04-01,7,281.97,49,200,quick,False,22,130.97000000000003
ORD000465,C03330,P0162,2024-06-19,5,1094.58,0,200,quick,False,7,894.5799999999999
ORD000466,C01287,P0025,2024-07-29,6,1016.36,0,0,standard,False,7,1016.36
ORD000467,C00575,P0451,2024-12-08,3,1378.35,99,0,standard,True,15,1477.35
ORD000468,C02172,P0105,2024-05-07,3,1990.41,0,100,express,False,11,1890.41
ORD000469,C04954,P0239,2024-05-16,7,356.98,149,0,standard,False,1,505.98
ORD000470,C00744,P0339,2024-03-22,7,1473.26,0,100,standard,False,8,1373.26
ORD000471,C02527,P0417,2024-12-25,7,866.65,49,0,quick,True,15,915.65
ORD000472,C03073,P0331,2024-02-25,2,2314.24,0,100,standard,False,22,2214.24
ORD000473,C04210,P0399,2024-07-14,2,321.29,0,0,quick,False,22,321.29
ORD000474,C04576,P0378,2024-01-20,5,318.98,0,0,quick,False,19,318.98
ORD000475,C01024,P0041,2024-08-28,4,951.87,0,0,quick,True,6,951.87
ORD000476,C00941,P0132,2024-04-23,7,1944.77,0,100,quick,False,0,1844.77
ORD000477,C00767,P0316,2024-04-12,3,1317.3,0,100,quick,False,6,1217.3
ORD000478,C02438,P0043,2024-08-23,5,1007.9,149,200,express,False,20,956.9000000000001
ORD000479,C00833,P0034,2024-06-28,2,441.93,0,200,quick,False,12,241.93
ORD000480,C02190,P0363,2024-06-05,1,984.52,149,100,standard,False,3,1033.52
ORD000481,C00627,P0346,2024-04-26,9,1229.45,0,200,standard,False,8,1029.45
ORD000482,C00376,P0383,2024-04-24,4,1078.67,0,100,standard,False,18,978.6700000000001
ORD000483,C03886,P0000,2024-01-13,8,889.66,0,50,express,True,16,839.66
ORD000484,C00089,P0225,2024-12-03,7,132.79,49,200,standard,True,15,-18.210000000000008
ORD000485,C02855,P0298,2024-04-08,1,853.58,149,100,express,False,5,902.58
ORD000486,C01065,P0287,2024-07-23,7,554.46,0,50,quick,False,17,504.46000000000004
ORD000487,C01058,P0235,2024-06-17,2,2380.23,0,200,quick,True,6,2180.23
ORD000488,C03059,P0358,2024-05-22,3,753.1,99,0,standard,False,21,852.1
ORD000489,C04072,P0446,2024-02-05,1,754.95,0,100,quick,True,23,654.95
ORD000490,C02600,P0032,2024-05-22,7,3686.67,0,0,express,False,18,3686.67
ORD000491,C04219,P0094,2024-06-28,3,167.78,149,200,quick,False,21,116.77999999999997
ORD000492,C02104,P0204,2024-11-24,6,325.38,0,50,standard,False,21,275.38
ORD000493,C02853,P0108,2024-09-17,7,846.14,0,100,quick,False,19,746.14
ORD000494,C02655,P0321,2024-07-23,3,364.08,149,50,express,True,18,463.0799999999999
ORD000495,C01515,P0029,2024-12-13,2,396.41,0,0,standard,False,5,396.41
ORD000496,C03017,P0265,2024-10-01,9,1661.13,0,100,express,True,2,1561.13
ORD000497,C04147,P0022,2024-06-18,9,705.17,49,0,quick,True,18,754.17
ORD000498,C01573,P0096,2024-01-15,7,174.98,149,0,quick,True,4,323.98
ORD000499,C02536,P0038,2024-02-29,5,359.62,0,50,standard,True,23,309.62
ORD000500,C03926,P0172,2024-05-13,4,154.37,49,200,standard,False,2,3.3700000000000045
ORD000501,C02052,P0247,2024-04-01,4,667.56,0,0,express,False,4,667.56
ORD000502,C03796,P0378,2024-10-24,1,232.19,99,0,standard,True,8,331.19
ORD000503,C00631,P0412,2024-05-15,4,1461.0,99,0,standard,False,18,1560.0
ORD000504,C01861,P0413,2024-01-20,7,701.79,149,50,standard,False,7,800.79
ORD000505,C03952,P0161,2024-02-25,5,141.85,49,0,standard,False,16,190.85
ORD000506,C01232,P0179,2024-11-01,9,349.55,49,0,standard,False,23,398.55
ORD000507,C02264,P0102,2024-08-10,4,769.59,0,50,quick,False,8,719.59
ORD000508,C02047,P0208,2024-06-25,3,385.1,49,100,standard,True,6,334.1
ORD000509,C00535,P0021,2024-06-09,6,602.9,49,200,quick,False,21,451.9
ORD000510,C03533,P0004,2024-08-11,4,1779.62,0,50,standard,True,0,1729.62
ORD000511,C04825,P0138,2024-11-06,2,400.59,49,0,quick,False,22,449.59
ORD000512,C03097,P0213,2024-09-18,5,385.5,149,0,quick,False,21,534.5
ORD000513,C01275,P0159,2024-02-29,4,1298.41,49,0,express,True,17,1347.41
ORD000514,C03073,P0407,2024-07-16,5,367.68,149,100,quick,True,19,416.68000000000006
ORD000515,C01025,P0394,2024-10-22,9,155.82,149,0,express,False,8,304.82
ORD000516,C02051,P0138,2024-04-07,4,238.72,0,0,quick,True,21,238.72
ORD000517,C03621,P0144,2024-05-10,6,2179.41,0,50,express,False,17,2129.41
ORD000518,C04563,P0159,2024-01-23,4,1994.21,149,100,standard,False,14,2043.21
ORD000519,C00200,P0082,2024-12-28,1,277.25,0,200,standard,False,0,77.25
ORD000520,C04403,P0154,2024-08-11,2,663.42,0,200,quick,False,13,463.41999999999996
ORD000521,C03323,P0287,2024-01-01,6,202.44,0,0,quick,False,20,202.44
ORD000522,C03358,P0316,2024-09-23,8,885.06,49,100,standard,True,21,834.06
ORD000523,C02971,P0280,2024-10-02,9,242.46,149,100,express,False,20,291.46000000000004
ORD000524,C04978,P0063,2024-12-17,4,134.75,0,0,standard,True,1,134.75
ORD000525,C00585,P0191,2024-12-09,6,1318.67,99,100,quick,True,10,1317.67
ORD000526,C03345,P0155,2024-04-10,3,374.55,0,0,express,True,13,374.55
ORD000527,C03854,P0423,2024-07-05,9,179.41,49,0,express,False,13,228.41
ORD000528,C04604,P0499,2024-08-08,8,1355.63,0,0,quick,False,8,1355.63
ORD000529,C03424,P0090,2024-02-05,1,1105.01,49,0,quick,True,3,1154.01
ORD000530,C04100,P0141,2024-12-06,2,904.87,149,0,standard,False,21,1053.87
ORD000531,C00359,P0041,2024-06-18,9,1794.34,49,50,standard,True,16,1793.34
ORD000532,C03669,P0248,2024-11-15,3,569.28,49,0,express,False,14,618.28
ORD000533,C04309,P0294,2024-06-09,3,194.92,0,0,standard,False,15,194.92
ORD000534,C03477,P0257,2024-12-05,9,143.32,0,50,standard,True,11,93.32
ORD000535,C04658,P0336,2024-03-04,3,367.36,0,50,quick,False,16,317.36
ORD000536,C02812,P0000,2024-06-02,5,162.58,149,0,standard,False,1,311.58000000000004
ORD000537,C00044,P0108,2024-09-16,6,635.77,0,0,standard,False,23,635.77
ORD000538,C02750,P0415,2024-06-07,3,109.22,0,100,standard,False,7,9.219999999999999
ORD000539,C00633,P0466,2024-12-07,8,509.59,0,50,standard,True,1,459.59
ORD000540,C01210,P0124,2024-07-28,2,236.6,99,200,express,False,8,135.60000000000002
ORD000541,C01749,P0063,2024-06-16,6,420.5,99,100,standard,False,13,419.5
ORD000542,C03241,P0205,2024-07-25,2,885.82,49,100,quick,False,17,834.82
ORD000543,C02768,P0414,2024-12-22,9,401.59,149,50,standard,True,14,500.5899999999999
ORD000544,C00593,P0441,2024-05-31,6,391.28,99,50,quick,False,10,440.28
ORD000545,C01424,P0337,2024-10-10,9,3377.25,0,50,standard,False,0,3327.25
ORD000546,C01926,P0243,2024-03-06,4,987.12,0,0,quick,False,12,987.12
ORD000547,C00856,P0077,2024-04-08,3,603.88,0,0,quick,False,6,603.88
ORD000548,C00551,P0110,2024-08-03,2,705.21,0,0,standard,True,10,705.21
ORD000549,C04138,P0141,2024-12-06,8,776.65,149,0,quick,False,2,925.65
ORD000550,C02888,P0215,2024-07-13,4,116.42,0,50,standard,True,18,66.42
ORD000551,C04274,P0452,2024-12-12,2,157.57,99,100,standard,False,0,156.57
ORD000552,C01480,P0015,2024-03-30,9,832.26,0,50,standard,True,23,782.26
ORD000553,C00606,P0452,2024-11-11,8,416.31,0,50,standard,True,7,366.31
ORD000554,C00671,P0053,2024-10-18,5,138.93,0,100,quick,False,22,38.93000000000001
ORD000555,C03315,P0140,2024-06-03,8,346.19,0,200,standard,False,13,146.19
ORD000556,C00016,P0379,2024-07-26,5,196.71,149,0,standard,False,2,345.71000000000004
ORD000557,C02873,P0335,2024-10-07,7,1835.48,49,200,standard,True,7,1684.48
ORD000558,C02594,P0078,2024-01-01,5,257.76,99,50,express,False,6,306.76
ORD000559,C02484,P0414,2024-06-04,5,207.59,0,0,standard,False,5,207.59
ORD000560,C00615,P0452,2024-05-26,4,787.77,0,0,quick,False,10,787.77
ORD000561,C03205,P0148,2024-04-17,5,615.57,0,100,quick,True,9,515.57
ORD000562,C02849,P0126,2024-08-08,7,699.5,0,50,quick,False,2,649.5
ORD000563,C04407,P0157,2024-10-23,3,499.83,149,100,express,False,20,548.8299999999999
ORD000564,C03807,P0278,2024-11-06,4,539.69,149,100,standard,False,20,588.69
ORD000565,C02072,P0037,2024-12-01,8,1155.07,0,0,standard,False,3,1155.07
ORD000566,C00524,P0156,2024-06-13,6,272.85,0,100,standard,False,0,172.85000000000002
ORD000567,C03173,P0332,2024-08-26,8,452.54,49,50,standard,True,15,451.54
ORD000568,C01473,P0287,2024-08-14,2,2315.16,99,0,standard,False,13,2414.16
ORD000569,C02425,P0111,2024-08-14,9,246.49,49,0,quick,False,0,295.49
ORD000570,C04983,P0189,2024-12-11,7,342.47,0,0,standard,False,18,342.47
ORD000571,C03274,P0105,2024-04-19,5,247.86,0,50,standard,False,20,197.86
ORD000572,C03338,P0090,2024-09-18,7,113.5,149,200,standard,False,10,62.5
ORD000573,C02007,P0353,2024-08-30,2,319.13,0,0,standard,False,8,319.13
ORD000574,C04557,P0300,2024-03-27,4,132.31,149,200,standard,False,7,81.31
ORD000575,C02412,P0048,2024-12-03,7,216.63,0,0,standard,False,3,216.63
ORD000576,C02151,P0160,2024-02-13,2,414.34,99,0,express,False,15,513.3399999999999
ORD000577,C03182,P0003,2024-05-25,8,113.66,0,100,express,True,7,13.659999999999997
ORD000578,C00427,P0401,2024-09-20,5,1077.73,99,200,standard,False,10,976.73
ORD000579,C04564,P0197,2024-12-05,5,1210.34,99,200,quick,True,1,1109.34
ORD000580,C01014,P0319,2024-11-20,8,470.02,99,0,quick,False,10,569.02
ORD000581,C01604,P0411,2024-11-13,1,3023.38,0,50,quick,True,16,2973.38
ORD000582,C00869,P0363,2024-06-20,6,894.41,0,50,quick,False,7,844.41
ORD000583,C02727,P0376,2024-02-17,2,1052.04,149,200,express,False,2,1001.04
ORD000584,C02852,P0441,2024-04-30,1,248.5,149,100,quick,True,19,297.5
ORD000585,C00885,P0474,2024-12-10,7,1370.69,0,100,quick,True,19,1270.69
ORD000586,C02608,P0253,2024-06-07,4,2129.89,0,50,standard,True,14,2079.89
ORD000587,C01273,P0089,2024-04-25,1,287.72,0,100,quick,False,3,187.72000000000003
ORD000588,C04426,P0311,2024-04-11,6,910.89,49,0,quick,False,20,959.89
ORD000589,C01955,P0019,2024-03-16,6,1060.89,49,0,quick,True,14,1109.89
ORD000590,C00586,P0076,2024-01-13,3,353.86,49,200,quick,True,18,202.86
ORD000591,C00200,P0219,2024-01-24,6,550.06,0,0,standard,False,3,550.06
ORD000592,C04549,P0161,2024-05-05,9,170.84,0,50,express,True,2,120.84
ORD000593,C03617,P0496,2024-08-31,6,232.05,49,50,standard,True,1,231.05
ORD000594,C00825,P0342,2024-11-08,1,143.48,49,0,quick,False,1,192.48
ORD000595,C00110,P0393,2024-02-07,6,673.95,0,100,standard,True,12,573.95
ORD000596,C02911,P0114,2024-08-21,8,786.07,0,0,standard,False,10,786.07
ORD000597,C03899,P0093,2024-07-31,7,1833.85,0,0,quick,False,22,1833.85
ORD000598,C00907,P0405,2024-11-18,8,645.9,99,50,standard,False,2,694.9
ORD000599,C03715,P0132,2024-10-21,8,310.35,99,50,standard,False,4,359.35
ORD000600,C03689,P0171,2024-04-09,9,141.92,149,100,quick,False,1,190.91999999999996
ORD000601,C00554,P0113,2024-12-22,3,1612.69,0,100,standard,False,14,1512.69
ORD000602,C01903,P0008,2024-07-15,7,555.21,0,50,standard,True,1,505.21000000000004
ORD000603,C00106,P0298,2024-09-10,6,1034.78,0,100,standard,False,9,934.78
ORD000604,C03336,P0259,2024-07-23,2,109.33,0,0,quick,True,19,109.33
ORD000605,C02534,P0169,2024-05-04,5,567.79,99,0,standard,True,20,666.79
ORD000606,C02226,P0320,2024-03-16,3,374.88,0,50,standard,True,13,324.88
ORD000607,C03293,P0097,2024-12-01,5,120.56,99,0,quick,True,2,219.56
ORD000608,C01393,P0168,2024-12-18,9,1145.25,149,0,standard,False,3,1294.25
ORD000609,C02684,P0447,2024-01-03,8,602.5,49,200,standard,False,21,451.5
ORD000610,C02835,P0310,2024-02-24,9,382.66,149,50,standard,True,1,481.6600000000001
